対象日,親ASIN,子ASIN,注文数,注文数_B2B,売上,売上_B2B,セッション数,セッション_B2B,ブラウザセッション,モバイルセッション,PV,PV_B2B,ブラウザPV,モバイルPV,CVR,CVR_B2B
2026-02-24,B08P31F45K,B0DT98HGNJ,0,0,0.0,0.0,20,0,9,11,27,0,9,18,0.0,0.0
2026-02-24,B08P31F45K,B0DT9D66X1,1,0,26820.0,0.0,22,0,6,16,28,0,6,22,4.55,0.0
2026-02-24,B08P31F45K,B0DT9GW9YH,1,0,21597.0,0.0,20,0,7,13,30,0,9,21,5.0,0.0
2026-02-24,B08P31F45K,B0DTH5B27T,1,0,26820.0,0.0,16,0,4,12,20,0,7,13,6.25,0.0
2026-02-24,B08P31F45K,B0F7X8N5JD,0,0,0.0,0.0,15,0,6,9,17,0,6,11,0.0,0.0
2026-02-24,B08P31F45K,B0F7XHMQDX,0,0,0.0,0.0,21,0,5,16,28,0,7,21,0.0,0.0
2026-02-24,B08P31F45K,B0FY4MPKM8,0,0,0.0,0.0,36,0,17,19,43,0,19,24,0.0,0.0
2026-02-24,B08P31F45K,B0FY4NPM7G,0,0,0.0,0.0,28,0,6,22,35,0,6,29,0.0,0.0
2026-02-24,B08P31F45K,B0FY4NVXGL,0,0,0.0,0.0,17,0,5,12,23,0,9,14,0.0,0.0
2026-02-24,B08P31F45K,B0FY4QL7LS,0,0,0.0,0.0,23,0,8,15,24,0,8,16,0.0,0.0
2026-02-24,B09KZZY78K,B09KZWRV62,0,0,0.0,0.0,10,0,4,6,13,0,6,7,0.0,0.0
2026-02-24,B09KZZY78K,B09KZYRM9H,0,0,0.0,0.0,7,0,3,4,10,0,5,5,0.0,0.0
2026-02-24,B09KZZY78K,B09KZYXKYZ,0,0,0.0,0.0,9,0,3,6,11,0,4,7,0.0,0.0
2026-02-24,B09KZZY78K,B09L11GCFB,0,0,0.0,0.0,14,0,5,9,17,0,5,12,0.0,0.0
2026-02-24,B0BCQ2PP2J,B08P2X5DB9,0,0,0.0,0.0,13,0,3,10,13,0,3,10,0.0,0.0
2026-02-24,B0BCQ2PP2J,B09GJGRVVV,0,0,0.0,0.0,15,0,4,11,47,0,4,43,0.0,0.0
2026-02-24,B0BCQ2PP2J,B0CT32RDC4,0,0,0.0,0.0,15,0,3,12,19,0,4,15,0.0,0.0
2026-02-24,B0BCQ2PP2J,B0CT5GBJLR,0,0,0.0,0.0,8,0,2,6,9,0,3,6,0.0,0.0
2026-02-24,B0BCQ2PP2J,B0CT5TW7VG,0,0,0.0,0.0,4,0,0,4,11,0,0,11,0.0,0.0
2026-02-24,B0BCQ2PP2J,B0CV4SWT5X,1,0,26820.0,0.0,61,0,17,44,117,0,29,88,1.64,0.0
2026-02-24,B0BCQ2PP2J,B0CV4V1VQJ,0,0,0.0,0.0,17,0,6,11,23,0,9,14,0.0,0.0
2026-02-24,B0BCQ2PP2J,B0CV4V86GN,0,0,0.0,0.0,16,0,3,13,17,0,3,14,0.0,0.0
2026-02-24,B0BCQ2PP2J,B0DR8DKPLC,0,0,0.0,0.0,7,0,3,4,8,0,4,4,0.0,0.0
2026-02-24,B0BCQ2PP2J,B0DT8T75BV,0,0,0.0,0.0,35,0,8,27,52,0,20,32,0.0,0.0
2026-02-24,B0BCQ2PP2J,B0DT9DDBC1,0,0,0.0,0.0,8,0,2,6,14,0,2,12,0.0,0.0
2026-02-24,B0BCQ2PP2J,B0DT9FQD5S,0,0,0.0,0.0,15,0,2,13,28,0,4,24,0.0,0.0
2026-02-24,B0BCQ2PP2J,B0FY4L7J5N,0,0,0.0,0.0,14,0,4,10,20,0,8,12,0.0,0.0
2026-02-24,B0BCQ2PP2J,B0FY4LLPH5,0,0,0.0,0.0,9,0,3,6,10,0,3,7,0.0,0.0
2026-02-24,B0BCQ2PP2J,B0FY4MZZBK,1,0,28800.0,0.0,6,0,2,4,10,0,2,8,16.67,0.0
2026-02-24,B0BGZMPCPS,B0BGZK53V5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
2026-02-24,B0CBDPMJRX,B01719SX5Q,0,0,0.0,0.0,7,0,4,3,7,0,4,3,0.0,0.0
2026-02-24,B0CBDPMJRX,B01719SX74,1,0,10030.0,0.0,3,0,1,2,4,0,2,2,33.33,0.0
2026-02-24,B0CBDPMJRX,B01719SX7E,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0.0,0.0
2026-02-24,B0CBDPMJRX,B01719SX9C,1,0,10030.0,0.0,17,0,6,11,34,0,7,27,5.88,0.0
2026-02-24,B0CBDPMJRX,B01I6DN7VQ,0,0,0.0,0.0,7,0,5,2,15,0,13,2,0.0,0.0
2026-02-24,B0CBDPMJRX,B01MQPBIKQ,1,0,11730.0,0.0,4,0,1,3,10,0,2,8,25.0,0.0
2026-02-24,B0CBDPMJRX,B01MQPBIOC,0,0,0.0,0.0,8,0,1,7,8,0,1,7,0.0,0.0
2026-02-24,B0CBDPMJRX,B01NACFFOZ,0,0,0.0,0.0,5,0,5,0,5,0,5,0,0.0,0.0
2026-02-24,B0CBDPMJRX,B01NBDN4B1,0,0,0.0,0.0,3,0,3,0,3,0,3,0,0.0,0.0
2026-02-24,B0CBDPMJRX,B076CMY7L1,0,0,0.0,0.0,28,0,13,15,47,0,17,30,0.0,0.0
2026-02-24,B0CBDPMJRX,B076CPT1LM,0,0,0.0,0.0,6,0,2,4,6,0,2,4,0.0,0.0
2026-02-24,B0CBDPMJRX,B076CR8RQV,0,0,0.0,0.0,2,0,1,1,2,0,1,1,0.0,0.0
2026-02-24,B0CBDPMJRX,B076K7T5GD,0,0,0.0,0.0,5,0,2,3,11,0,5,6,0.0,0.0
2026-02-24,B0CBDPMJRX,B076KMR1FK,0,0,0.0,0.0,9,0,5,4,12,0,6,6,0.0,0.0
2026-02-24,B0CBDPMJRX,B076KN3YWK,0,0,0.0,0.0,7,0,5,2,9,0,6,3,0.0,0.0
2026-02-24,B0CBDPMJRX,B07GW15KK4,0,0,0.0,0.0,2,0,2,0,2,0,2,0,0.0,0.0
2026-02-24,B0CBDPMJRX,B07GWFPF5R,0,0,0.0,0.0,8,0,3,5,12,0,5,7,0.0,0.0
2026-02-24,B0CBDPMJRX,B07GWH311P,0,0,0.0,0.0,3,0,3,0,4,0,4,0,0.0,0.0
2026-02-24,B0CBDPMJRX,B0DSP46SJ5,0,0,0.0,0.0,4,0,0,4,5,0,0,5,0.0,0.0
2026-02-24,B0CBDPMJRX,B0DSP63HS2,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0.0,0.0
2026-02-24,B0CBDPMJRX,B0DSV4FCYR,0,0,0.0,0.0,10,0,2,8,21,0,5,16,0.0,0.0
2026-02-24,B0CBDPMJRX,B0FNMGM9PS,0,0,0.0,0.0,4,0,2,2,9,0,5,4,0.0,0.0
2026-02-24,B0D4TG2KBT,B0D4TJL2X5,0,0,0.0,0.0,13,0,7,6,17,0,8,9,0.0,0.0
2026-02-24,B0D4TG2KBT,B0D4TKK7QC,0,0,0.0,0.0,10,0,5,5,20,0,12,8,0.0,0.0
2026-02-24,B0D4TG2KBT,B0D4TMSNH1,0,0,0.0,0.0,7,0,4,3,13,0,10,3,0.0,0.0
2026-02-24,B0D86LBDVB,B01D1BSOPM,0,0,0.0,0.0,35,2,11,24,57,3,23,34,0.0,0.0
2026-02-24,B0D86LBDVB,B01N3B009P,0,0,0.0,0.0,114,0,43,71,199,0,63,136,0.0,0.0
2026-02-24,B0D86LBDVB,B01N6TYYZO,0,0,0.0,0.0,65,1,25,40,90,1,30,60,0.0,0.0
2026-02-24,B0D86LBDVB,B01N9UXG9E,1,0,16400.0,0.0,35,0,14,21,40,0,14,26,2.86,0.0
2026-02-24,B0D86LBDVB,B01NCZ4488,1,0,16400.0,0.0,34,1,14,20,53,1,21,32,2.94,0.0
2026-02-24,B0D86LBDVB,B075811BWJ,0,0,0.0,0.0,28,0,12,16,41,0,13,28,0.0,0.0
2026-02-24,B0D86LBDVB,B07DT9FBPK,0,0,0.0,0.0,56,0,20,36,77,0,22,55,0.0,0.0
2026-02-24,B0D86LBDVB,B07DTCSFDR,0,0,0.0,0.0,19,0,15,4,25,0,19,6,0.0,0.0
2026-02-24,B0D86LBDVB,B07DTCV4N4,2,0,30260.0,0.0,91,5,41,50,135,7,65,70,2.2,0.0
2026-02-24,B0D86LBDVB,B081SY9LGF,1,1,15129.0,15129.0,39,3,8,31,50,3,12,38,2.56,33.33
2026-02-24,B0D86LBDVB,B081SZQ98T,1,1,15130.0,15130.0,24,2,11,13,41,3,12,29,4.17,50.0
2026-02-24,B0D86LBDVB,B08X183LPL,0,0,0.0,0.0,97,0,31,66,135,0,41,94,0.0,0.0
2026-02-24,B0D86LBDVB,B08X1BFB7N,0,0,0.0,0.0,38,2,14,24,75,2,19,56,0.0,0.0
2026-02-24,B0D86LBDVB,B08X1KJ1V2,0,0,0.0,0.0,50,3,15,35,78,3,29,49,0.0,0.0
2026-02-24,B0D86LBDVB,B08X1L3Z1D,1,0,16400.0,0.0,79,1,28,51,118,5,40,78,1.27,0.0
2026-02-24,B0D86LBDVB,B08X1LFKXW,1,0,13940.0,0.0,42,0,14,28,65,0,18,47,2.38,0.0
2026-02-24,B0D86LBDVB,B0D7VGPZ1J,3,0,44280.0,0.0,123,2,37,86,192,2,46,146,2.44,0.0
2026-02-24,B0D86LBDVB,B0D7VL3ZPY,2,0,30340.0,0.0,167,1,42,125,314,1,79,235,1.2,0.0
2026-02-24,B0DJ2GNWYB,B0DJ2FRSQ9,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-02-24,B0DNMHZR1N,B074XNN319,0,0,0.0,0.0,41,0,12,29,60,0,17,43,0.0,0.0
2026-02-24,B0DNMHZR1N,B074XS6GH5,2,0,31600.0,0.0,36,0,19,17,57,0,25,32,5.56,0.0
2026-02-24,B0DNMHZR1N,B074XSG5MH,0,0,0.0,0.0,15,0,9,6,20,0,12,8,0.0,0.0
2026-02-24,B0DNMHZR1N,B074XT3WNK,0,0,0.0,0.0,16,0,11,5,17,0,12,5,0.0,0.0
2026-02-24,B0DNMHZR1N,B074XT7CKW,1,0,17800.0,0.0,24,0,10,14,41,0,15,26,4.17,0.0
2026-02-24,B0DNMHZR1N,B074ZYP79P,0,0,0.0,0.0,34,0,16,18,46,0,22,24,0.0,0.0
2026-02-24,B0DNMHZR1N,B07516477J,2,0,25600.0,0.0,58,0,26,32,95,0,32,63,3.45,0.0
2026-02-24,B0DNMHZR1N,B07519MK8F,1,0,12800.0,0.0,66,0,21,45,99,0,35,64,1.52,0.0
2026-02-24,B0DNMHZR1N,B07543CN2T,0,0,0.0,0.0,5,0,5,0,8,0,8,0,0.0,0.0
2026-02-24,B0DNMHZR1N,B07544J3M4,0,0,0.0,0.0,23,0,12,11,29,0,15,14,0.0,0.0
2026-02-24,B0DNMHZR1N,B07CYRH7PP,1,0,14800.0,0.0,40,0,20,20,48,0,25,23,2.5,0.0
2026-02-24,B0DNMHZR1N,B07TTD8PSH,0,0,0.0,0.0,50,1,22,28,74,1,30,44,0.0,0.0
2026-02-24,B0DNMHZR1N,B07TWHQCTH,0,0,0.0,0.0,13,0,6,7,16,0,7,9,0.0,0.0
2026-02-24,B0DNMHZR1N,B07TXLGQRR,1,0,15800.0,0.0,31,0,15,16,67,0,25,42,3.23,0.0
2026-02-24,B0DNMHZR1N,B0819R4XCV,0,0,0.0,0.0,26,0,9,17,61,0,22,39,0.0,0.0
2026-02-24,B0DNMHZR1N,B0F7WHCJQL,0,0,0.0,0.0,56,0,24,32,84,0,41,43,0.0,0.0
2026-02-24,B0DNMHZR1N,B0F7WHKGT4,1,0,14371.0,0.0,22,0,12,10,65,0,42,23,4.55,0.0
2026-02-24,B0DNMHZR1N,B0F7WMHMQT,0,0,0.0,0.0,13,0,8,5,21,0,14,7,0.0,0.0
2026-02-24,B0DNMHZR1N,B0F7WSRC91,0,0,0.0,0.0,31,0,18,13,61,0,41,20,0.0,0.0
2026-02-24,B0DP7NWDNZ,B0D8VPS7ZR,1,0,6282.0,0.0,202,2,55,147,346,3,93,253,0.5,0.0
2026-02-24,B0DP7NWDNZ,B0D8VPZ3JF,2,0,13262.0,0.0,229,2,60,169,367,3,97,270,0.87,0.0
2026-02-24,B0DP7NWDNZ,B0D8VR2CW4,2,0,12564.0,0.0,168,0,50,118,258,0,67,191,1.19,0.0
2026-02-24,B0DP7NWDNZ,B0DT9GFBPQ,1,0,6282.0,0.0,96,0,28,68,137,0,40,97,1.04,0.0
2026-02-24,B0DQ8ZMCYV,B0CV4X1LYZ,0,0,0.0,0.0,6,0,4,2,7,0,4,3,0.0,0.0
2026-02-24,B0DQ8ZMCYV,B0CV4ZBFRZ,0,0,0.0,0.0,2,0,1,1,2,0,1,1,0.0,0.0
2026-02-24,B0DQ8ZMCYV,B0DRVB5VCW,0,0,0.0,0.0,10,0,5,5,12,0,5,7,0.0,0.0
2026-02-24,B0DSMDW3XP,B082YBFK7F,0,0,0.0,0.0,14,0,5,9,24,0,12,12,0.0,0.0
2026-02-24,B0DSMDW3XP,B082YBP78K,0,0,0.0,0.0,31,1,12,19,61,1,26,35,0.0,0.0
2026-02-24,B0DSMDW3XP,B0842MNWGN,0,0,0.0,0.0,25,0,6,19,36,0,12,24,0.0,0.0
2026-02-24,B0DSMDW3XP,B0842MPP9M,0,0,0.0,0.0,17,1,9,8,24,1,12,12,0.0,0.0
2026-02-24,B0DSMDW3XP,B0842N5V5C,0,0,0.0,0.0,11,0,3,8,11,0,3,8,0.0,0.0
2026-02-24,B0DSMDW3XP,B08H4N7CL4,0,0,0.0,0.0,15,0,10,5,16,0,11,5,0.0,0.0
2026-02-24,B0DSMDW3XP,B08H4XDFJ8,1,0,32800.0,0.0,20,0,7,13,29,0,10,19,5.0,0.0
2026-02-24,B0DSMDW3XP,B08HPXFHV6,0,0,0.0,0.0,22,0,6,16,23,0,7,16,0.0,0.0
2026-02-24,B0DSMDW3XP,B08HQFQX3F,0,0,0.0,0.0,32,2,13,19,43,4,16,27,0.0,0.0
2026-02-24,B0F5Q56316,B0F1DY5Z6S,0,0,0.0,0.0,32,0,12,20,39,0,14,25,0.0,0.0
2026-02-24,B0F5Q56316,B0F1F2HY7Q,0,0,0.0,0.0,8,0,1,7,8,0,1,7,0.0,0.0
2026-02-24,B0F5Q56316,B0F1F5G86R,0,0,0.0,0.0,3,0,1,2,3,0,1,2,0.0,0.0
2026-02-24,B0F5Q56316,B0F5Q8DVQR,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-02-24,B0F8VN4X7W,B0F8VQG4KB,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-02-24,B0FC5QTNQZ,B0D34T64V1,1,0,11520.0,0.0,78,0,43,35,118,0,59,59,1.28,0.0
2026-02-24,B0FC5QTNQZ,B0D9NHHDT8,0,0,0.0,0.0,33,1,17,16,42,2,19,23,0.0,0.0
2026-02-24,B0FC5QTNQZ,B0D9NLNJR8,2,0,18956.0,0.0,59,2,30,29,84,4,40,44,3.39,0.0
2026-02-24,B0FC5QTNQZ,B0FC5HF9L9,1,0,11520.0,0.0,65,1,32,33,104,2,51,53,1.54,0.0
2026-02-24,B0FC5QTNQZ,B0GCML7KNV,0,0,0.0,0.0,28,1,13,15,49,3,27,22,0.0,0.0
2026-02-24,B0FC5QTNQZ,B0GCNCJXQQ,0,0,0.0,0.0,31,1,17,14,42,5,26,16,0.0,0.0
2026-02-24,B0FJ1YK4K7,B0FJ1XXYFP,0,0,0.0,0.0,23,0,14,9,39,0,23,16,0.0,0.0
2026-02-24,B0FJ1YK4K7,B0FJ1Y577L,0,0,0.0,0.0,19,0,8,11,26,0,10,16,0.0,0.0
2026-02-24,B0FJ1YK4K7,B0FJ1ZH91Y,0,0,0.0,0.0,76,2,32,44,101,3,43,58,0.0,0.0
2026-02-24,B0FJ1YK4K7,B0GJRLB89H,0,0,0.0,0.0,18,0,6,12,18,0,6,12,0.0,0.0
2026-02-24,B0GCCVX3QS,B0DY5QT64L,0,0,0.0,0.0,11,2,6,5,15,3,10,5,0.0,0.0
2026-02-24,B0GCCVX3QS,B0DY5QX8W6,0,0,0.0,0.0,17,0,12,5,20,0,14,6,0.0,0.0
2026-02-24,B0GCCVX3QS,B0DY5RFC8B,0,0,0.0,0.0,10,1,4,6,19,1,11,8,0.0,0.0
2026-02-24,B0GCCVX3QS,B0DY5RSTYM,0,0,0.0,0.0,10,0,5,5,12,0,6,6,0.0,0.0
2026-02-24,B0GCCVX3QS,B0DY5RX8BC,0,0,0.0,0.0,20,2,12,8,25,2,15,10,0.0,0.0
2026-02-24,B0GCCVX3QS,B0GCHJ46P6,0,0,0.0,0.0,12,0,7,5,14,0,7,7,0.0,0.0
2026-02-24,B0GCCVX3QS,B0GCHJD81G,0,0,0.0,0.0,5,0,3,2,5,0,3,2,0.0,0.0
2026-02-24,B0GCCVX3QS,B0GCHJSQSR,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-02-24,B0GCCVX3QS,B0GCHK5PF9,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-02-24,B0GCCVX3QS,B0GCHYSHQN,0,0,0.0,0.0,3,0,2,1,3,0,2,1,0.0,0.0
2026-02-24,B0GCCVX3QS,B0GCJC7FWJ,0,0,0.0,0.0,10,0,7,3,13,0,8,5,0.0,0.0
2026-02-24,B0GCCVX3QS,B0GCJCP1HG,0,0,0.0,0.0,3,0,3,0,4,0,4,0,0.0,0.0
2026-02-24,B0GCCVX3QS,B0GCJD3GQT,0,0,0.0,0.0,9,0,5,4,10,0,5,5,0.0,0.0
2026-02-24,B0GCCVX3QS,B0GCJKRLZC,0,0,0.0,0.0,6,0,5,1,7,0,6,1,0.0,0.0
2026-02-24,B0GCCVX3QS,B0GCJR1FHL,0,0,0.0,0.0,4,0,4,0,10,0,10,0,0.0,0.0
2026-02-24,B0GCCVX3QS,B0GCK39NBW,0,0,0.0,0.0,5,1,3,2,5,1,3,2,0.0,0.0
2026-02-24,B0GPNG1M7Y,B0GPNTM2R5,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-02-24,B0GPQLMGHM,B0GPNTYJTK,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0.0,0.0
2026-02-24,B0GPVSJ68J,B0CV4X1LYZ,0,0,0.0,0.0,16,1,8,8,28,1,11,17,0.0,0.0
2026-02-24,B0GPVSJ68J,B0CV4ZBFRZ,0,0,0.0,0.0,6,0,4,2,7,0,4,3,0.0,0.0
2026-02-24,B0GPVSJ68J,B0DRVB5VCW,0,0,0.0,0.0,10,1,8,2,23,3,21,2,0.0,0.0
2026-02-24,B0GPVSJ68J,B0GPVSJ68J,0,0,0.0,0.0,1,0,1,0,3,0,3,0,0.0,0.0
2026-02-24,B0GPVYJ9W5,B01719SX5Q,0,0,0.0,0.0,7,0,3,4,13,0,5,8,0.0,0.0
2026-02-24,B0GPVYJ9W5,B01719SX74,1,0,11800.0,0.0,11,0,8,3,16,0,13,3,9.09,0.0
2026-02-24,B0GPVYJ9W5,B01719SX7E,0,0,0.0,0.0,1,0,0,1,2,0,0,2,0.0,0.0
2026-02-24,B0GPVYJ9W5,B01719SX8I,0,0,0.0,0.0,2,0,2,0,5,0,5,0,0.0,0.0
2026-02-24,B0GPVYJ9W5,B01719SX9C,0,0,0.0,0.0,11,0,6,5,15,0,7,8,0.0,0.0
2026-02-24,B0GPVYJ9W5,B01719SXC4,0,0,0.0,0.0,3,0,2,1,3,0,2,1,0.0,0.0
2026-02-24,B0GPVYJ9W5,B01E8HZPHI,0,0,0.0,0.0,5,0,3,2,9,0,5,4,0.0,0.0
2026-02-24,B0GPVYJ9W5,B01I6DN7VQ,1,0,11800.0,0.0,16,0,8,8,26,0,16,10,6.25,0.0
2026-02-24,B0GPVYJ9W5,B01MQPBIKQ,0,0,0.0,0.0,3,0,1,2,4,0,1,3,0.0,0.0
2026-02-24,B0GPVYJ9W5,B01MQPBIOC,0,0,0.0,0.0,2,0,1,1,3,0,1,2,0.0,0.0
2026-02-24,B0GPVYJ9W5,B01N6A3UWA,0,0,0.0,0.0,4,0,3,1,4,0,3,1,0.0,0.0
2026-02-24,B0GPVYJ9W5,B01N6A3XK2,0,0,0.0,0.0,2,0,2,0,2,0,2,0,0.0,0.0
2026-02-24,B0GPVYJ9W5,B01NACFFOZ,0,0,0.0,0.0,3,0,1,2,3,0,1,2,0.0,0.0
2026-02-24,B0GPVYJ9W5,B01NBDN4B1,0,0,0.0,0.0,3,0,1,2,3,0,1,2,0.0,0.0
2026-02-24,B0GPVYJ9W5,B072Q14K36,0,0,0.0,0.0,6,0,5,1,10,0,9,1,0.0,0.0
2026-02-24,B0GPVYJ9W5,B076BMTHVQ,0,0,0.0,0.0,3,0,2,1,3,0,2,1,0.0,0.0
2026-02-24,B0GPVYJ9W5,B076BWMYZR,0,0,0.0,0.0,3,0,3,0,4,0,4,0,0.0,0.0
2026-02-24,B0GPVYJ9W5,B076CMY7L1,0,0,0.0,0.0,16,0,10,6,27,0,16,11,0.0,0.0
2026-02-24,B0GPVYJ9W5,B076CNTW45,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-02-24,B0GPVYJ9W5,B076CPT1LM,0,0,0.0,0.0,9,0,4,5,12,0,6,6,0.0,0.0
2026-02-24,B0GPVYJ9W5,B076CR8RQV,0,0,0.0,0.0,6,0,4,2,11,0,8,3,0.0,0.0
2026-02-24,B0GPVYJ9W5,B076K58BDP,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-02-24,B0GPVYJ9W5,B076K7T5GD,0,0,0.0,0.0,8,1,5,3,10,1,7,3,0.0,0.0
2026-02-24,B0GPVYJ9W5,B076KMR1FK,0,0,0.0,0.0,8,0,3,5,10,0,3,7,0.0,0.0
2026-02-24,B0GPVYJ9W5,B076KN3YWK,0,0,0.0,0.0,10,0,5,5,19,0,13,6,0.0,0.0
2026-02-24,B0GPVYJ9W5,B07GW7PGFH,0,0,0.0,0.0,2,0,0,2,3,0,0,3,0.0,0.0
2026-02-24,B0GPVYJ9W5,B07GWFPF5R,0,0,0.0,0.0,4,0,2,2,12,0,4,8,0.0,0.0
2026-02-24,B0GPVYJ9W5,B07GWH311P,0,0,0.0,0.0,9,0,7,2,11,0,7,4,0.0,0.0
2026-02-24,B0GPVYJ9W5,B08WRJCQC3,0,0,0.0,0.0,1,0,1,0,2,0,2,0,0.0,0.0
2026-02-24,B0GPVYJ9W5,B08WRQ6S96,0,0,0.0,0.0,3,0,2,1,4,0,3,1,0.0,0.0
2026-02-24,B0GPVYJ9W5,B0C589VTYB,0,0,0.0,0.0,12,0,5,7,20,0,6,14,0.0,0.0
2026-02-24,B0GPVYJ9W5,B0DSP46SJ5,0,0,0.0,0.0,1,0,0,1,4,0,0,4,0.0,0.0
2026-02-24,B0GPVYJ9W5,B0DSP63HS2,0,0,0.0,0.0,2,0,1,1,3,0,2,1,0.0,0.0
2026-02-24,B0GPVYJ9W5,B0DSV4FCYR,0,0,0.0,0.0,4,0,2,2,5,0,3,2,0.0,0.0
2026-02-24,B0GPVYJ9W5,B0GPVYJ9W5,0,0,0.0,0.0,1,0,1,0,3,0,3,0,0.0,0.0
2026-02-24,B0GPW7Q71K,B0D34T64V1,0,0,0.0,0.0,90,1,46,44,146,1,59,87,0.0,0.0
2026-02-24,B0GPW7Q71K,B0D9NHHDT8,0,0,0.0,0.0,23,1,8,15,25,1,8,17,0.0,0.0
2026-02-24,B0GPW7Q71K,B0D9NLNJR8,0,0,0.0,0.0,55,3,24,31,77,6,32,45,0.0,0.0
2026-02-24,B0GPW7Q71K,B0GCML7KNV,1,0,12800.0,0.0,26,1,15,11,47,1,19,28,3.85,0.0
2026-02-24,B0GPW7Q71K,B0GCNCJXQQ,1,1,11800.0,11800.0,36,2,19,17,48,6,30,18,2.78,50.0
2026-02-24,B0GPW95Q9R,B07XC61T6W,0,0,0.0,0.0,6,0,3,3,10,0,4,6,0.0,0.0
2026-02-24,B0GPW95Q9R,B08H76G429,0,0,0.0,0.0,4,0,1,3,6,0,3,3,0.0,0.0
2026-02-24,B0GPW95Q9R,B09N1V9PGF,0,0,0.0,0.0,5,0,3,2,6,0,4,2,0.0,0.0
2026-02-24,B0GPW95Q9R,B0FC5HF9L9,0,0,0.0,0.0,54,1,26,28,86,1,46,40,0.0,0.0
2026-02-25,B08P31F45K,B09GK19G1N,0,0,0.0,0.0,15,1,2,13,16,1,2,14,0.0,0.0
2026-02-25,B08P31F45K,B09GK7JVS6,0,0,0.0,0.0,4,0,1,3,5,0,1,4,0.0,0.0
2026-02-25,B08P31F45K,B0CN3JHX9V,1,0,28800.0,0.0,53,0,22,31,92,0,31,61,1.89,0.0
2026-02-25,B08P31F45K,B0CN3LTPXT,0,0,0.0,0.0,8,0,3,5,16,0,11,5,0.0,0.0
2026-02-25,B08P31F45K,B0CN3N86F5,0,0,0.0,0.0,22,0,8,14,29,0,8,21,0.0,0.0
2026-02-25,B08P31F45K,B0DT977KJV,0,0,0.0,0.0,45,0,10,35,69,0,11,58,0.0,0.0
2026-02-25,B08P31F45K,B0DT98HGNJ,0,0,0.0,0.0,16,0,4,12,18,0,4,14,0.0,0.0
2026-02-25,B08P31F45K,B0DT9D66X1,0,0,0.0,0.0,20,0,4,16,38,0,6,32,0.0,0.0
2026-02-25,B08P31F45K,B0DT9GW9YH,0,0,0.0,0.0,13,0,4,9,14,0,5,9,0.0,0.0
2026-02-25,B08P31F45K,B0DTH5B27T,0,0,0.0,0.0,18,0,3,15,21,0,4,17,0.0,0.0
2026-02-25,B08P31F45K,B0F7X8N5JD,0,0,0.0,0.0,14,0,5,9,16,0,5,11,0.0,0.0
2026-02-25,B08P31F45K,B0F7XHMQDX,0,0,0.0,0.0,26,1,6,20,35,1,8,27,0.0,0.0
2026-02-25,B08P31F45K,B0FY4MPKM8,0,0,0.0,0.0,28,0,10,18,33,0,13,20,0.0,0.0
2026-02-25,B08P31F45K,B0FY4NPM7G,0,0,0.0,0.0,22,0,5,17,28,0,5,23,0.0,0.0
2026-02-25,B08P31F45K,B0FY4NVXGL,0,0,0.0,0.0,10,0,4,6,15,0,8,7,0.0,0.0
2026-02-25,B08P31F45K,B0FY4QL7LS,0,0,0.0,0.0,22,0,9,13,25,0,11,14,0.0,0.0
2026-02-25,B09KZZY78K,B09KZWRV62,0,0,0.0,0.0,7,0,4,3,9,0,6,3,0.0,0.0
2026-02-25,B09KZZY78K,B09KZYRM9H,0,0,0.0,0.0,4,0,2,2,6,0,4,2,0.0,0.0
2026-02-25,B09KZZY78K,B09KZYXKYZ,0,0,0.0,0.0,11,0,4,7,13,0,5,8,0.0,0.0
2026-02-25,B09KZZY78K,B09L11GCFB,0,0,0.0,0.0,7,0,3,4,11,0,3,8,0.0,0.0
2026-02-25,B0BCQ2PP2J,B08P2X5DB9,0,0,0.0,0.0,21,0,6,15,22,0,6,16,0.0,0.0
2026-02-25,B0BCQ2PP2J,B09GJGRVVV,0,0,0.0,0.0,14,0,6,8,19,0,10,9,0.0,0.0
2026-02-25,B0BCQ2PP2J,B0CT32RDC4,0,0,0.0,0.0,19,0,4,15,26,0,4,22,0.0,0.0
2026-02-25,B0BCQ2PP2J,B0CT5GBJLR,0,0,0.0,0.0,15,0,3,12,17,0,4,13,0.0,0.0
2026-02-25,B0BCQ2PP2J,B0CV4SWT5X,1,0,28800.0,0.0,69,2,22,47,143,2,38,105,1.45,0.0
2026-02-25,B0BCQ2PP2J,B0CV4V1VQJ,0,0,0.0,0.0,23,0,9,14,29,0,12,17,0.0,0.0
